id,episode_num,challenge_type,question,answer,options,word_pieces
796,14,"fill_blank","(지도 보며) 어...? ___.","길을 잃었어요","[""길을 잃었어요"",""없어요"",""안 돼요"",""몰라요""]",
797,14,"fill_blank","지도가 없어서 ___.","길을 잃었어요","[""봐요"",""안 돼요"",""길을 잃었어요"",""해요""]",
798,14,"word_order","""I'm lost, please help me.""","(지도 보며) 어 길을 잃었어요",,"[""어"",""(지도"",""없어요"",""보며)"",""길을"",""잃었어요""]"
799,14,"translation","""Just go straight down this road.""","쭉 가면 돼요!","[""쭉 가면 돼요!"",""어디 찾으세요?"",""(지도 보며) 어...? 길을 잃었어요."",""한 10분 정도 걸려요.""]",
800,14,"translation","""Just go straight, it's not difficult.""","쭉 가면 돼요, 어렵지 않아요.","[""어디 찾으세요?"",""쭉 가면 돼요, 어렵지 않아요."",""(혼잣말) 다음엔 지도 보여달라고 해야지."",""걸어서 얼마나 걸려요?""]",
801,14,"fill_blank","___!","쭉 가면 돼요","[""쭉 가면 돼요"",""해요"",""안 돼요"",""몰라요""]",
802,14,"fill_blank","___, 어렵지 않아요.","쭉 가면 돼요","[""해요"",""쭉 가면 돼요"",""안 돼요"",""봐요""]",
803,14,"word_order","""Just go straight down this road.""","쭉 가면 돼요",,"[""가면"",""없어요"",""돼요"",""쭉""]"
804,14,"translation","""Just turn left.""","저기서 오른쪽으로 꺾으면 돼요.","[""(지도 보며) 어...? 길을 잃었어요."",""어디 찾으세요?"",""한 10분 정도 걸려요."",""저기서 오른쪽으로 꺾으면 돼요.""]",
805,14,"translation","""Just turn right.""","오른쪽으로 꺾으면 돼요.","[""지도 없이도 할 수 있었어요!"",""(혼잣말) 다음엔 지도 보여달라고 해야지."",""걸어서 얼마나 걸려요?"",""오른쪽으로 꺾으면 돼요.""]",
806,14,"fill_blank","저기서 오른쪽___.","으로 꺾으면 돼요","[""안 돼요"",""으로 꺾으면 돼요"",""봐요"",""해요""]",
807,14,"fill_blank","오른쪽___.","으로 꺾으면 돼요","[""없어요"",""몰라요"",""으로 꺾으면 돼요"",""해요""]",
808,14,"word_order","""Just turn left.""","저기서 오른쪽으로 꺾으면 돼요",,"[""꺾으면"",""돼요"",""오른쪽으로"",""저기서"",""없어요""]"
809,15,"translation","""Have you seen this movie?""","네! 이거 봤어?","[""네! 이거 봤어?"",""에마, 요즘 드라마 봐?"",""진짜? 대박!"",""몇 시에 새 화 올라와?""]",
810,15,"translation","""Have you seen Squid Game?""","오징어게임 봤어요?","[""오징어게임 봤어요?"",""매주 금요일 밤 9시!"",""에마, 요즘 드라마 봐?"",""어디서 볼 수 있어?""]",
811,15,"fill_blank","오징어게임 ___?","봤어요","[""몰라요"",""없어요"",""봤어요"",""봐요""]",
812,15,"word_order","""Have you seen this movie?""","네 이거 봤어",,"[""재미있어요?"",""네"",""봤어"",""이거""]"
813,15,"translation","""This game is fun.""","재미있어?","[""재미있어?"",""(다음날) 어젯밤에 다 봤어!"",""몇 시에 새 화 올라와?"",""넷플릭스에서 볼 수 있어요.""]",
814,15,"translation","""Studying Korean is fun.""","한국어 공부가 재미있어요.","[""어디서 볼 수 있어?"",""너무 재미있어!"",""한국어 공부가 재미있어요."",""진짜 강추야!""]",
815,15,"fill_blank","한국어 공부가 ___.","재미있어요","[""봐요"",""재미있어요"",""해요"",""없어요""]",
816,15,"translation","""I strongly recommend this restaurant!""","진짜 강추야!","[""매주 금요일 밤 9시!"",""너무 재미있어!"",""진짜 강추야!"",""네! 이거 봤어?""]",
817,15,"translation","""I highly recommend this movie.""","이 영화 강추예요.","[""이 영화 강추예요."",""매주 금요일 밤 9시!"",""재미있어?"",""너무 재미있어!""]",
818,15,"fill_blank","이 영화 ___.","강추예요","[""없어요"",""강추예요"",""해요"",""안 돼요""]",
819,15,"word_order","""I strongly recommend this restaurant!""","진짜 강추야",,"[""진짜"",""강추야"",""재미있어요?""]"
820,16,"translation","""How's the weather in Seoul?""","내일 거기 날씨 어때요?","[""맑을 거야!"",""진짜? 우산 챙겨야겠다!"",""내일 거기 날씨 어때요?"",""엄청 추워요!""]",
821,16,"translation","""How's the weather lately?""","요즘 날씨 어때요?","[""요즘 날씨 어때요?"",""진짜? 우산 챙겨야겠다!"",""에마야, 오늘 날씨 어때?"",""너무 더워졌다!""]",
822,16,"fill_blank","내일 거기 ___?","날씨 어때요","[""몰라요"",""해요"",""날씨 어때요"",""봐요""]",
823,16,"fill_blank","요즘 ___?","날씨 어때요","[""몰라요"",""날씨 어때요"",""안 돼요"",""없어요""]",
824,16,"word_order","""How's the weather in Seoul?""","내일 거기 날씨 어때요",,"[""없어요"",""거기"",""어때요"",""내일"",""날씨""]"
825,16,"translation","""It looks like it's going to rain.""","오늘 눈 올 것 같아요.","[""좋아!"",""내일 거기 날씨 어때요?"",""맑을 거야!"",""오늘 눈 올 것 같아요.""]",
826,16,"translation","""It looks like it's going to snow.""","눈 올 것 같아요.","[""눈 올 것 같아요."",""내일 거기 날씨 어때요?"",""좋아!"",""진짜? 우산 챙겨야겠다!""]",
827,16,"fill_blank","오늘 눈 ___.","올 것 같아요","[""없어요"",""해요"",""올 것 같아요"",""안 돼요""]",
828,16,"fill_blank","눈 ___.","올 것 같아요","[""몰라요"",""해요"",""안 돼요"",""올 것 같아요""]",
829,16,"word_order","""It looks like it's going to rain.""","오늘 눈 올 것 같아요",,"[""없어요"",""같아요"",""올"",""오늘"",""것"",""눈""]"
830,16,"translation","""I need to bring an umbrella.""","에마야, 오늘 날씨 어때?","[""에마야, 오늘 날씨 어때?"",""맑을 거야!"",""날씨 좋네요! 산책할까요?"",""너무 더워졌다!""]",
831,16,"translation","""I need to dress warmly.""","따뜻하게 챙겨야겠어요.","[""날씨 좋네요! 산책할까요?"",""따뜻하게 챙겨야겠어요."",""진짜? 우산 챙겨야겠다!"",""한국 날씨 진짜 신기해요.""]",
832,16,"fill_blank","따뜻하게 ___.","챙겨야겠어요","[""챙겨야겠어요"",""해요"",""없어요"",""봐요""]",
833,16,"word_order","""I need to bring an umbrella.""","에마야 오늘 날씨 어때",,"[""날씨"",""오늘"",""어때"",""에마야"",""없어요""]"
834,17,"translation","""My stomach hurts.""","어디 아파요?","[""네, 알겠어요."",""약국 가봐!"",""어디 아파요?"",""두통약 있어요?""]",
835,17,"translation","""My head hurts.""","머리가 아파요.","[""머리가 아파요. 열도 나요."",""네, 알겠어요."",""(전화로) 지수야, 나 많이 아파..."",""머리가 아파요.""]",
836,17,"word_order","""My stomach hurts.""","어디 아파요",,"[""없어요"",""아파요"",""어디""]"
837,17,"translation","""Do you have headache medicine?""","두통약 있어요?","[""두통약 있어요?"",""응, 푹 쉬었더니 나았어!"",""(다음날) 괜찮아?"",""약국 가봐!""]",
838,17,"translation","""Do you have digestive medicine?""","소화제 있어요?","[""네, 이거 드세요."",""매운 거 안 먹는 게 나아요."",""머리가 아파요. 열도 나요."",""소화제 있어요?""]",
839,17,"fill_blank","두통___?","약 있어요","[""봐요"",""안 돼요"",""몰라요"",""약 있어요""]",
840,17,"word_order","""Do you have headache medicine?""","두통약 있어요",,"[""있어요"",""두통약"",""없어요""]"
841,17,"translation","""It's better not to eat spicy food.""","매운 거 안 먹는 게 나아요.","[""(전화로) 지수야, 나 많이 아파..."",""응, 푹 쉬었더니 나았어!"",""매운 거 안 먹는 게 나아요."",""약국 가봐!""]",
842,17,"translation","""It's better not to eat right now.""","지금은 안 먹는 게 나아요.","[""(다음날) 괜찮아?"",""어디 아파요?"",""응, 푹 쉬었더니 나았어!"",""지금은 안 먹는 게 나아요.""]",
843,17,"fill_blank","매운 거 ___.","안 먹는 게 나아요","[""몰라요"",""봐요"",""안 먹는 게 나아요"",""없어요""]",
844,17,"fill_blank","지금은 ___.","안 먹는 게 나아요","[""몰라요"",""안 먹는 게 나아요"",""안 돼요"",""봐요""]",
845,17,"word_order","""It's better not to eat spicy food.""","매운 거 안 먹는 게 나아요",,"[""없어요"",""안"",""게"",""먹는"",""매운"",""거"",""나아요""]"
846,18,"translation","""What is your hobby?""","에마야, 취미가 뭐야?","[""완전 좋아요!"",""에마야, 취미가 뭐야?"",""나도 사진 좋아해!"",""완전 내 스타일이네!""]",
847,18,"translation","""What's your hobby these days?""","요즘 취미가 뭐예요?","[""저도요!"",""요즘 취미가 뭐예요?"",""사진 찍는 거요! 오빠는요?"",""완전 좋아요!""]",
848,18,"fill_blank","요즘 ___?","취미가 뭐예요","[""저도요"",""봐요"",""취미가 뭐예요"",""없어요""]",
849,18,"word_order","""What is your hobby?""","에마야 취미가 뭐야",,"[""저도요!"",""뭐야"",""에마야"",""취미가""]"
850,18,"translation","""Me too! I like Korea too.""","저도요!","[""난 필름 카메라 좋아해."",""다음엔 같이 카페 투어 하자."",""요즘 한국 카페 사진에 빠져 있어요."",""저도요!""]",
851,18,"translation","""Me too, I'm hungry too.""","저도요, 저도 배고파요.","[""완전 내 스타일이네!"",""저도요, 저도 배고파요."",""나도 사진 좋아해!"",""요즘 한국 카페 사진에 빠져 있어요.""]",
852,18,"fill_blank","___!","저도요","[""해요"",""몰라요"",""저도요"",""없어요""]",
853,18,"fill_blank","___, 저도 배고파요.","저도요","[""저도요"",""해요"",""몰라요"",""봐요""]",
854,18,"translation","""This food is not great.""","저는 폰 카메라 별로예요. 미러리스 써요.","[""요즘 한국 카페 사진에 빠져 있어요."",""난 필름 카메라 좋아해."",""에마야, 취미가 뭐야?"",""저는 폰 카메라 별로예요. 미러리스 써요.""]",
855,18,"translation","""The weather isn't great.""","날씨가 별로예요.","[""완전 내 스타일이네!"",""날씨가 별로예요."",""사진 찍는 거요! 오빠는요?"",""저도요!""]",
856,18,"fill_blank","저는 폰 카메라 ___. 미러리스 써요.","별로예요","[""해요"",""없어요"",""별로예요"",""저도요""]",
857,18,"fill_blank","날씨가 ___.","별로예요","[""저도요"",""봐요"",""별로예요"",""안 돼요""]",
858,18,"word_order","""This food is not great.""","저는 폰 카메라 별로예요 미러리스 써요",,"[""미러리스"",""별로예요"",""저도요!"",""카메라"",""써요"",""저는"",""폰""]"
859,19,"translation","""What's famous here? Please recommend some food.""","여기서 유명한 게 뭐야?","[""여기서 유명한 게 뭐야?"",""한복 입고 사진 찍는 거!"",""선물로 뭐가 좋을까?"",""같이 사진 찍어!""]",
860,19,"translation","""What's famous at this market?""","이 시장에서 유명한 게 뭐예요?","[""이 시장에서 유명한 게 뭐예요?"",""좋아! 잘 나왔어?"",""사진이 진짜 잘 나왔어!"",""한복 입고 사진 찍는 거!""]",
861,19,"word_order","""What's famous here? Please recommend some food.""","여기서 유명한 게 뭐야",,"[""여기서"",""없어요"",""유명한"",""게"",""뭐야""]"
862,19,"translation","""Let's take a photo together!""","같이 사진 찍어!","[""한복 입고 사진 찍는 거!"",""같이 사진 찍어!"",""선물로 뭐가 좋을까?"",""여기 또 오고 싶어!""]",
863,19,"translation","""Let's take a photo together here. The background is pretty.""","여기서 같이 사진 찍어요. 배경이 예뻐요.","[""좋아! 잘 나왔어?"",""한복 입고 사진 찍는 거!"",""여기서 같이 사진 찍어요. 배경이 예뻐요."",""인스타에 올려!""]",
864,19,"fill_blank","여기서 ___. 배경이 예뻐요.","같이 사진 찍어요","[""없어요"",""같이 사진 찍어요"",""해요"",""봐요""]",
865,19,"word_order","""Let's take a photo together!""","같이 사진 찍어",,"[""사진"",""찍어"",""없어요"",""같이""]"
866,19,"translation","""Did the photo come out well? Let me take a look.""","좋아! 잘 나왔어?","[""저도! 진짜 예쁘다."",""좋아! 잘 나왔어?"",""한복 입고 사진 찍는 거!"",""선물로 뭐가 좋을까?""]",
867,19,"translation","""The photos came out great today! I love them.""","오늘 사진이 잘 나왔어요! 너무 좋아요.","[""한복 입고 사진 찍는 거!"",""오늘 사진이 잘 나왔어요! 너무 좋아요."",""한국 전통 과자 어때?"",""인스타에 올려!""]",
868,19,"fill_blank","오늘 ___! 너무 좋아요.","사진이 잘 나왔어요","[""사진이 잘 나왔어요"",""몰라요"",""해요"",""안 돼요""]",
869,19,"word_order","""Did the photo come out well? Let me take a look.""","좋아 잘 나왔어",,"[""잘"",""나왔어"",""없어요"",""좋아""]"
870,20,"translation","""Long time no see! Have you been well?""","소피! 오랜만이야!","[""한국어 공부 열심히 하고 있어!"",""소피! 오랜만이야!"",""요즘 어떻게 지내?"",""연락해요, 꼭!""]",
871,20,"translation","""Oh, long time no see. How have you been lately?""","어, 오랜만이에요. 요즘 어때요?","[""하나도 안 변했어!"",""연락해요, 꼭!"",""어, 오랜만이에요. 요즘 어때요?"",""요즘 어떻게 지내?""]",
872,20,"fill_blank","어, ___. 요즘 어때요?","오랜만이에요","[""오랜만이에요"",""해요"",""몰라요"",""안 돼요""]",
873,20,"word_order","""Long time no see! Have you been well?""","소피 오랜만이야",,"[""오랜만이야"",""소피"",""없어요""]"
874,20,"translation","""Long time no see. Have you been well?""","잘 지냈어?","[""잘 지냈어?"",""요즘 어떻게 지내?"",""연락해요, 꼭!"",""하나도 안 변했어!""]",
875,20,"translation","""Have you been well lately? Were you very busy?""","요즘 잘 지냈어요? 많이 바빴어요?","[""네! 요즘 바빠?"",""한국어 공부 열심히 하고 있어!"",""하나도 안 변했어!"",""요즘 잘 지냈어요? 많이 바빴어요?""]",
876,20,"fill_blank","요즘 ___? 많이 바빴어요?","잘 지냈어요","[""안 돼요"",""해요"",""없어요"",""잘 지냈어요""]",
877,20,"word_order","""Long time no see. Have you been well?""","잘 지냈어",,"[""지냈어"",""잘"",""없어요""]"
878,20,"translation","""Today was fun. See you again next time!""","다음에 또 봐!","[""에마! 정말 오랜만이야!"",""한국어 공부 열심히 하고 있어!"",""네! 요즘 바빠?"",""다음에 또 봐!""]",
879,20,"translation","""See you next time. I'll be in touch.""","다음에 또 봐요. 연락할게요.","[""연락해요, 꼭!"",""다음에 또 봐요. 연락할게요."",""하나도 안 변했어!"",""잘 지냈어?""]",
880,20,"fill_blank","___. 연락할게요.","다음에 또 봐요","[""봐요"",""다음에 또 봐요"",""안 돼요"",""없어요""]",
